1105092009,110509,Paya Baro Ranto P
1105092010,110509,Ranub Dong
1105092011,110509,Pasi Pinang
1105092012,110509,Pasi Mesjid
1105092013,110509,Meureubo
1105092014,110509,Langung
1105092015,110509,Gunong Kleng
1105092016,110509,Ujong Drien
1105092017,110509,Peunaga Rayeuk
1105092018,110509,Peunaga Pasi
1105092019,110509,Peunaga Cut Ujong
1105092020,110509,Reudeup
1105092021,110509,Balee
1105092022,110509,Paya Peunaga
1105092023,110509,Ujong Tanjong
1105092024,110509,Pucok Reudeup
1105092025,110509,Sumber Batu
1105092026,110509,Bukit Jaya
1105102001,110510,Blang Luah LM
1105102002,110510,Cot Rambong
1105102003,110510,Lhok Malee
1105102004,110510,Pasi Malee
1105102005,110510,Napai
1105102006,110510,Blang Cot Mameh
1105102007,110510,Blang Cot Rubek
1105102008,110510,Alue Leuhob
1105102009,110510,Leubok Pasi Ara
1105102010,110510,Ulee Pasi Ara
1105102011,110510,Cot Lagan LM
1105102012,110510,Lueng Baro
1105102013,110510,Kulam Kaju
1105102014,110510,Alue Perman
1105102015,110510,Peuleukueng
1105102016,110510,Pasi Jeut
1105102017,110510,Mon Pasong
1105102018,110510,Pasi Mali
1105102019,110510,Karak
1105102020,110510,Ie Sayang
1105102021,110510,Ulee Pulo
1105102022,110510,Pasi Panyang
1105102023,110510,Alue Keumuning
1105102024,110510,Simpang Teumarom
1105112001,110511,Seuradeuk
1105112002,110511,Lubuk Panyang
1105112003,110511,Paya Baro
1105112004,110511,Kubu Capang
1105112005,110511,Pasi Ara WT
1105112006,110511,Gampong Baro WT
1105112007,110511,Rambong
1105112008,110511,Cot Punti
1105112009,110511,Alue Eumpeuk
1105112010,110511,Alue Bilie
1105112011,110511,Pasi Janeng
1105112012,110511,Tangkeh
1105112013,110511,Alue Kuyun
1105112014,110511,Bukit Meugajah
1105112015,110511,Blang Dalam
1105112016,110511,Teumiket Ranom
1105112017,110511,Blang Makmue
1105112018,110511,Gampong Baro KB
1105112019,110511,Alue Meuganda
1105112020,110511,Alue Seuralen
1105112021,110511,Rambong Pinto
1105112022,110511,Tuwi Eumpeuk
1105112023,110511,Blang Luah KB
1105112024,110511,Seuneubok Dalam
1105112025,110511,Paya Meugendrang
1105112026,110511,Gunong Panyang
1105122001,110512,Meutulang
1105122002,110512,Mugo Cut
1105122003,110512,Mugo Rayeuk
1105122004,110512,Baro Paya
1105122005,110512,Sibintang
1105122006,110512,Blang Teungoh
1105122007,110512,Antong
1105122008,110512,Ujong Raja
1105122009,110512,Paya Baro Meuko
1105122010,110512,Tuwi Buya
1105122011,110512,Kuala Manyeu
1105122012,110512,Manggie
1105122013,110512,Gampong Baro
1105122014,110512,Tamping
1105122015,110512,Cot Manggie
1105122016,110512,Blang Balee
1105122017,110512,Babah Krueng Manggie
1105122018,110512,Gunong Mata Ie
1105122019,110512,Lek-Lek
1106012001,110601,Meunasah Krueng Kala
1106012002,110601,Jantang
1106012003,110601,Baroh Krueng
1106012004,110601,Tunong Krueng
1106012005,110601,Sungko Mulat
1106012006,110601,Birek
1106012007,110601,Kareung
1106012008,110601,Paroy
1106012009,110601,Teungoh Blang
1106012010,110601,Lamkuta Blang
1106012011,110601,Baroh Blang Mee
1106012012,110601,Umong Seuribee
1106012013,110601,Teungoh Geunteut
1106012014,110601,Baroh Geunteut
1106012015,110601,Lam Juhang
1106012016,110601,Utamong
1106012017,110601,Gapuy
1106012018,110601,Lamsujen
1106012019,110601,Mon Mata
1106012020,110601,Lamgeuriheu
1106012021,110601,Keutapang
1106012022,110601,Saney
1106012023,110601,Cundien
1106012024,110601,Glee Bruek
1106012025,110601,Pasi
1106012026,110601,Pudeng
1106012027,110601,Meunasah Cot
1106012028,110601,Meunasah Lhok
1106022001,110602,Mon Ikeun
1106022002,110602,Nusa
1106022003,110602,Weu Raya
1106022004,110602,Lamkrut
1106022005,110602,Lamgaboh
1106022006,110602,Lambaro Kueh
1106022007,110602,Lam Ateuk
1106022008,110602,Kueh
1106022009,110602,Tanjong
1106022010,110602,Aneuk Paya
1106022011,110602,Seubun Keutapang
1106022012,110602,Seubun Ayon
1106022013,110602,Lambaro Seubun
1106022014,110602,Naga Umbang
1106022015,110602,Lampaya
1106022016,110602,Meunasah Mesjid Lamlhom
1106022017,110602,Meunasah Mon Cut
1106022018,110602,Meunasah Manyang
1106022019,110602,Meunasah Lam Girek
1106022020,110602,Meunasah Lambaro
1106022021,110602,Meunasah Baro Lamlhom
1106022022,110602,Meunasah Beutong
1106022023,110602,Mns. Mesjid Lampuuk
1106022024,110602,Meunasah Balee
1106022025,110602,Meunasah Karieng
1106022026,110602,Lamcok
1106022027,110602,Meunasah Cut
1106022028,110602,Meunasah Blang
1106032001,110603,Reukih Dayah
1106032002,110603,Indrapuri
1106032003,110603,Lam Leubok
1106032004,110603,Empee Ara
1106032005,110603,Limo Blang
1106032006,110603,Limo Mesjid
1106032007,110603,Limo Lamleuweung
1106032008,110603,Lheue
1106032009,110603,Meusale
1106032010,110603,Cureh
1106032011,110603,Cot Kareung
1106032012,110603,Lamlung
1106032013,110603,Meureu Ulee Titie
1106032014,110603,Meureu Bueng-U
1106032015,110603,Mureu Baro
1106032016,110603,Meureu Lamglumpang
1106032017,110603,Pasar Indrapuri
1106032018,110603,Manggra
1106032019,110603,Reukih Kupula
1106032020,110603,Lam Ilie Mesjid
1106032021,110603,Lam Ilie Tengoh
1106032022,110603,Lam Ilie Ganto
1106032023,110603,Meunara
1106032024,110603,Aneuk Glee
1106032025,110603,Krueng Lamkareung
1106032026,110603,Sinyeu
1106032027,110603,Seureumo
1106032028,110603,Ulee Kareung
1106032029,110603,Lambeutong
1106032030,110603,Lampupok Baro
1106032031,110603,Lampupok Raya
1106032032,110603,Seulangai
1106032033,110603,Riting
1106032034,110603,Sihom Lhok
1106032035,110603,Sihom Cot
1106032036,110603,Seuot Baroh
1106032037,110603,Seuot Tunong
1106032038,110603,Lampanah Ranjo
1106032039,110603,Lampanah Teungoh
1106032040,110603,Lampanah Dayah
1106032041,110603,Lampanah Baro
1106032042,110603,Lampanah Tunong
1106032043,110603,Groet Blang
1106032044,110603,Groet Manyang
1106032045,110603,Groet Baro
1106032046,110603,Jruek Bak Kreh
1106032047,110603,Jruek Balee
1106032049,110603,Mon Alue
1106032050,110603,Lambeunot
1106032051,110603,Ulee Ue
1106032052,110603,Lamsiot
1106032053,110603,Lingom
1106042001,110604,Peukan Seulimeum
1106042002,110604,Keunaloi
1106042003,110604,Lhieb
1106042004,110604,Alue Gintong
1106042005,110604,Gampong Seulimeum
1106042006,110604,Data Gaseu
1106042007,110604,Rabo
1106042008,110604,Gampong Raya
1106042009,110604,Lamjruen
1106042010,110604,Buga
1106042011,110604,Jawie
1106042012,110604,Alue Rindang
1106042013,110604,Iboh Tunong
1106042014,110604,Iboh Tanjong
1106042015,110604,Seuneubok
1106042016,110604,Meunasah Baro
1106042017,110604,Meunasah Tunong
1106042018,110604,Batee Lhee
1106042019,110604,Mangeu
1106042020,110604,Bayu
1106042021,110604,Ayon
1106042022,110604,Lamteuba Droe
1106042023,110604,Pulo
1106042024,110604,Lampantee
1106042025,110604,Lambada
1106042026,110604,Blang Tingkeum
1106042027,110604,Ateuk
1106042028,110604,Lam Apeng
1106042029,110604,Meurah
1106042030,110604,Lampanah
1106042031,110604,Ujong Mesjid Lampanah
1106042032,110604,Ujong Keupula
1106042033,110604,Leungah
1106042034,110604,Beureunut
1106042035,110604,Meunasah Jeumpa
1106042036,110604,Pinto Khop
1106042037,110604,Bak Seutui
1106042038,110604,Bak Aghu
1106042039,110604,Kayee Adang
1106042040,110604,Lamkuk
1106042041,110604,Ujong Mesjid Tanoh Abee
1106042042,110604,Lamcarak
1106042043,110604,Capeung Dayah
1106042044,110604,Capeung Baroh
1106042045,110604,Lampisang Dayah
1106042046,110604,Lampisang Tunong
1106042047,110604,Lampisang Teungoh
1106052001,110605,Mata Ie
1106052002,110605,Gampong Baroh
1106052003,110605,Lampaseh Lhok
1106052004,110605,Lampaseh Krueng
1106052005,110605,Lamnga
1106052006,110605,Dayah Daboh
1106052007,110605,Weu Lhok
1106052008,110605,Alue
1106052009,110605,Weu Krueng
1106052010,110605,Seubam Cot
1106052011,110605,Bak Dilip
1106052012,110605,Ulee Lhat
1106052015,110605,Lamraya
1106052016,110605,Lamme Garot
1106052017,110605,Weu Bada
1106052018,110605,Meunasah Tutong
1106052019,110605,Empee Tanong
1106052020,110605,Bak Cirih
1106052021,110605,Warabo
1106052022,110605,Teubang Phui Mesjid
1106052023,110605,Teubang Phui Baro
1106052024,110605,Bira Cot
1106052025,110605,Bira Lhok
1106052026,110605,Bung Tujoh
1106052027,110605,Peurumping
1106052028,110605,Atong
1106052029,110605,Reudeup
1106052042,110605,Seubam Lhok
1106052043,110605,Seumet
1106052044,110605,Cot Seunong
1106052045,110605,Mon Ara
1106052046,110605,Cot Lhok
1106052047,110605,Cot Lampoh Soh
1106052048,110605,Bueng Raya
1106052049,110605,Piyeung Lhang
1106052050,110605,Piyeung Manee
1106052051,110605,Bueng Daroh
1106052052,110605,Kuweu
1106052053,110605,Piyeung Datu
1106062001,110606,Reuhat Tuha
1106062002,110606,Weusiteh
1106062003,110606,Dilib Lamteungoh
1106062004,110606,Baet Lampuot
1106062005,110606,Dilib Bukit
1106062006,110606,Seumeureung
1106062007,110606,Sibreh Keumudee
1106062008,110606,Baet Mesago
1106062009,110606,Baet Mesjid
1106062010,110606,Lambaro Sibreh
1106062011,110606,Lamgeu Baro
1106062012,110606,Lamgeu Tuha
1106062013,110606,Lampanah Ineu
1106062014,110606,Tampok Jeurat Raya
1106062015,110606,Tampok Blang
1106062016,110606,Lamteh Dayah
1106062017,110606,Lam Lheu
1106062018,110606,Lambarih Jurong Raya
1106062019,110606,Bukloh
1106062020,110606,Niron
1106062021,110606,Aneuk Galong Baro
1106062022,110606,Aneuk Galong Titi
1106062023,110606,Blang Cut
1106062024,110606,Klieng Mayang
1106062025,110606,Aneuk Batee
1106062026,110606,Meunasah Tuha
1106062027,110606,Lampisang
1106062028,110606,Meunasah Bakthu
1106062029,110606,Lambarih Bak Mee
1106062030,110606,Luthu Dayah Krueng
1106062031,110606,Luthu Lamweu
1106062032,110606,Panterawa
1106062033,110606,Lambirah
1106062034,110606,Kayee Adang
1106062035,110606,Lam Tanjong
1106072001,110607,Lampeuneurut Ujong Blang
1106072002,110607,Lampeuneurut Gampong
1106072003,110607,Lamreung
1106072004,110607,Lamcot
1106072005,110607,Lam Blang Trieng
1106072006,110607,Lam Blang Mayang
1106072007,110607,Bayu
1106072008,110607,Lagang
1106072009,110607,Lamsiteh
1106072010,110607,Lamkawe
1106072011,110607,Lheu Blang
1106072012,110607,Payaroh
1106072013,110607,Lamsidaya
1106072014,110607,Kuta Karang
1106072015,110607,Leu Geu
1106072016,110607,Lampeuneun
1106072017,110607,Lamtheun
1106072018,110607,Deunong
1106072019,110607,Tingkuem
1106072020,110607,Kandang
1106072021,110607,Lam Bheu
1106072022,110607,Daroy Kameu
1106072023,110607,Geundrieng
1106072024,110607,Garot
1106072025,110607,Pasheu Beutong
1106072026,110607,Lampasi Engking
1106072027,110607,Jeumpet Ajun
1106072028,110607,Gue Gajah
1106072029,110607,Leu Ue
1106072030,110607,Ulee Lueng
1106072031,110607,Punie
1106072032,110607,Ulee Tuy
1106082001,110608,Lambadeuk
1106082002,110608,Lamguron
1106082003,110608,Lambaro Nejid
1106082004,110608,Lampageu
1106082005,110608,Gampong Baro
1106082006,110608,Lam Manyang
1106082007,110608,Lamteh
1106082008,110608,Lam Lumpu
1106082009,110608,Lamteungoh
1106082010,110608,Lamtutui
1106082011,110608,Meunasah Tuha
1106082012,110608,Lam Awe
1106082013,110608,Pulo Bunta
1106082014,110608,Beuradeun
1106082015,110608,Lampisang
1106082016,110608,Keuneu Eu
1106082017,110608,Lam Isek
1106082018,110608,Lamkeumok
1106082019,110608,Lam Rukam
1106082020,110608,Gurah
1106082021,110608,Rima Jeuneu
1106082022,110608,Lam Geu Eu
1106082023,110608,Lam Hasan
1106082024,110608,Paya Tieng
1106082025,110608,Ajuen
1106082026,110608,Rima Keuneurom
1106092001,110609,Meunasah Kulam
1106092002,110609,Beurandeh
1106092003,110609,Ie Seum
1106092004,110609,Meunasah Keudee
1106092005,110609,Lamreh
1106092006,110609,Meunasah Mon
1106092007,110609,Paya Kameng
1106092008,110609,Ruyung
1106092009,110609,Ladong
1106092010,110609,Gampong Baro
1106092011,110609,Durung
1106092012,110609,Neuheun
1106092013,110609,Lamnga
1106102001,110610,Lambaro
1106102002,110610,Meunasah Manyang Lam Garot
1106102003,110610,Bakoy
1106102004,110610,Meunasah Baro
1106102005,110610,Meunasah Deyah
1106102006,110610,Meunasah Tutong
1106102007,110610,Siron
1106102008,110610,Pasie Lamgarot
1106102009,110610,Dham Ceukok
1106102010,110610,Dham Pulo
1106102011,110610,Lubok Sukon
1106102012,110610,Lubok Gapuy
1106102013,110610,Pasie Lubuk
1106102014,110610,Bung Ceukok
1106102015,110610,Teubang Phuy
1106102016,110610,Ateuk Anggok
1106102017,110610,Ajee Rayeuk
1106102018,110610,Ajee Cut
1106102019,110610,Gani
1106102020,110610,Ateuk Lueng Ie
1106102021,110610,Cot Alue
1106102022,110610,Cot Suruy
1106102023,110610,Cot Bada
1106102024,110610,Ajee Pagar Air
1106102025,110610,Meunasah Krueng
1106102026,110610,Jurong Peujera
1106102027,110610,Lubok Batee
1106102028,110610,Bineh Blang
1106102029,110610,Pantee
1106102030,110610,Kalut
1106102031,110610,Meunasah Manyang Pagar Air
1106102032,110610,Meunasah Manyet
1106102033,110610,Santan
1106102034,110610,Tanjong
1106102035,110610,Reuloh
1106102041,110610,Paleuh Blang
1106102042,110610,Cot Mentiwan
1106102043,110610,Lampreh Lam Jampok
1106102044,110610,Paleuh Pulo
1106102045,110610,Lamcot
1106102046,110610,Lamsinyeu
1106102047,110610,Lam Ue
1106102048,110610,Cot Gud
1106102049,110610,Lamdaya
1106102050,110610,Lambada
1106102051,110610,Ujong XII
1106102052,110610,Bada
1106102053,110610,Lamteungoh
1106102054,110610,Kayee Lee
1106102056,110610,Lampreh Lamteungoh
1106112001,110611,Krueng Anoi
1106112002,110611,Lam Puuk
1106112003,110611,Cot Beut
1106112004,110611,Bueng Bakjok
1106112005,110611,Lam Neuheun
1106112006,110611,Seupeu
1106112007,110611,Cot Mancang
1106112008,110611,Lam Baet
1106112009,110611,Cot Masam
1106112016,110611,Gue
1106112018,110611,Lam Sabang
1106112019,110611,Lam Alue Raya
1106112020,110611,Lam Alue Cut
1106112021,110611,Leupung Mesjid
1106112022,110611,Cot Lamee
1106112023,110611,Leupung Ulee Alue
1106112024,110611,Lampoh Tarom
1106112025,110611,Lamteube Geupula
1106112026,110611,Lamteube Mon Ara
1106112027,110611,Aron
1106112028,110611,Bak Buloh
1106112029,110611,Lam Seunong
1106112030,110611,Lam Raya
1106112031,110611,Lam Roh
1106112032,110611,Lambunot Tanoh
1106112033,110611,Tumpok Lampoh
1106112034,110611,Puuk
1106112035,110611,Lambunot Paya
1106112036,110611,Lampoh Keude
1106112037,110611,Lam Asan
1106112038,110611,Lambro Deyah
1106112039,110611,Lambro Bileu
1106112040,110611,Cot Peutano
1106112041,110611,Cot Cut
1106112042,110611,Meunasah Baktrieng
1106112043,110611,Babah Jurong
1106112044,110611,Lam Glumpang
1106112045,110611,Rabeu
1106112046,110611,Cucum
1106112047,110611,Deyah
1106112048,110611,Lam Trieng
1106112049,110611,Beurangong
1106112050,110611,Cot Preh
1106112051,110611,Cot Raya
1106112052,110611,Cot Yang
1106112053,110611,Ujong Blang
1106112054,110611,Lamceu
1106122001,110612,Angan
1106122002,110612,Lam Peudaya
1106122003,110612,Lambada Peukan
1106122004,110612,Lambiheu La
1106122005,110612,Lambaro Sukon
1106122006,110612,Miruek Taman
1106122007,110612,Suleue
1106122008,110612,Gampong Cot
1106122009,110612,Gampong Blang
1106122010,110612,Lampuja
1106122011,110612,Tanjung Deah
1106122012,110612,Limpok
1106122013,110612,Lampuuk
1106122014,110612,Lam Ujong
1106122015,110612,Lam Gawe
1106122016,110612,Berabung
1106122017,110612,Lamtimpeung
1106122018,110612,Tungkop
1106122019,110612,Tanjong Seulamat
1106122020,110612,Lamkeunung
1106122021,110612,Lam Duroy
1106122022,110612,Lam Klat
1106122023,110612,Lambiheu Siem
1106122024,110612,Lambitra
1106122025,110612,Lie Eue
1106122026,110612,Krueng Kalee
1106122027,110612,Lam Asan
1106122028,110612,Lam Reh
1106122029,110612,Siem
1106132001,110613,Rinon
1106132002,110613,Alue Raya
1106132003,110613,Melingge
1106132004,110613,Lapeng
1106132005,110613,Ulee Paya
1106132006,110613,Gugop
1106132007,110613,Seurapong
1106132008,110613,Blang Situngkoh
1106132009,110613,Paloh
1106132010,110613,Lampuyang
1106132011,110613,Lhok
1106132012,110613,Teunom
1106132013,110613,Lamteng
1106132014,110613,Pasi Janeng
1106132015,110613,Rabo
1106132016,110613,Alue Reuyeueng
1106132017,110613,Deudap
1106142001,110614,Lamtamot
1106142002,110614,Lambaro Tunong
1106142003,110614,Lonbaroh
1106142004,110614,Lon Asan
1106142005,110614,Paya Keureuleh
1106142006,110614,Panca
1106142007,110614,Lam Kubu
1106142008,110614,Panca Kubu
1106142009,110614,Suka Damai
1106142010,110614,Suka Mulya
1106142011,110614,Saree Aceh
1106142012,110614,Teuladan
1106152001,110615,Teureubeh
1106152002,110615,Barueh
1106152003,110615,Jantho
1106152004,110615,Awek
1106152005,110615,Data Cut
1106152006,110615,Bueng
1106152007,110615,Weu
1106152008,110615,Jalin
1106152009,110615,Suka Tani
1106152010,110615,Cucum
1106152011,110615,Jantho Baru
1106152012,110615,Jantho Makmur
1106152013,110615,Bukit Meusara
1106162001,110616,Lampakuk
1106162002,110616,Lampoh Raja
1106162003,110616,Lam Aling
1106162004,110616,Lamleupung
1106162005,110616,Lamkleng
1106162006,110616,Ie Alang Lamkreumeuh
1106162007,110616,Ie Alang Lamghui
1106162008,110616,Ie Alang Mesjid
1106162009,110616,Ie Alang Dayah
1106162010,110616,Lamtui
1106162011,110616,Barih Lhok
1106162012,110616,Bueng Simek
1106162013,110616,Banda Safa
1106162014,110616,Bithak
1106162015,110616,Lambeugak
1106162016,110616,Pakuk
1106162017,110616,Lamsie
1106162018,110616,Sigapang
1106162019,110616,Tutui
1106162020,110616,Pasar Lampaku
1106162021,110616,Maheng
1106162022,110616,Leupung Bruek
1106162023,110616,Keumireu
1106162024,110616,Lamleuot
1106162025,110616,Leupung Balue
1106162026,110616,Bak Sukon
1106162027,110616,Cot Bayu
1106162028,110616,Glee Jai
1106162029,110616,Keuruweung Blang
1106162030,110616,Keuruweung Krueng
1106162031,110616,Siron Blang
1106162032,110616,Siron Krueng
1106172001,110617,Lambaro Samahani
1106172002,110617,Lam Ara Cut
1106172003,110617,Lam Ara Engkit
1106172004,110617,Lam Ara Tunong
1106172005,110617,Leupung Riwat
1106172006,110617,Tumbo Baro
1106172007,110617,Leupung Cut
1106172008,110617,Lamsiteh Cot
1106172009,110617,Reuleung Karieng
1106172010,110617,Leubok Buni
1106172011,110617,Leubok Batee
1106172012,110617,Bunghu
1106172013,110617,Teu Dayah
1106172014,110617,Leupung Rayeuk
1106172015,110617,Reuleung Glumpang
1106182001,110618,Ateuk Lam Phang
1106182002,110618,Ateuk Lampuot
1106182003,110618,Ateuk Mon Panah
1106182004,110618,Ateuk Lam Ura
1106182005,110618,Ateuk Cut
1106182006,110618,Ateuk Blang Asan
1106182007,110618,Lamjamee Dayah
1106182008,110618,Lam Batee
1106182009,110618,Nya
1106182010,110618,Batee Linteung
1106182011,110618,Krueng Mak
1106182012,110618,Lambunot
1106182013,110618,Lamjamee Lamkrak
1106182014,110618,Blang Miro
1106182015,110618,Blang Preh
1106182016,110618,Bha Ulee Tutu
1106182017,110618,Lam Urit
1106182018,110618,Tantuha
1106192001,110619,Lhang
1106192002,110619,Biluy
1106192003,110619,Lambatee
1106192004,110619,Lamkunyet
1106192005,110619,Lamtadok
1106192006,110619,Neusok
1106192007,110619,Turam
1106192008,110619,Tubaluy
1106192009,110619,Blang Kiree
1106192010,110619,Manee Dayah
1106192011,110619,Lamsod
1106192012,110619,Lambleut
1106192013,110619,Empee Trieng
1106192014,110619,Lambaro Biluy
1106202001,110620,Cadek
1106202002,110620,Kajhu
1106202003,110620,Baet
1106202004,110620,Blang Krueng
1106202005,110620,Klieng Muria
1106202006,110620,Lam Bada Lhok
1106202007,110620,Lampineung
1106202008,110620,Lam Asan
1106202009,110620,Labuy
1106202010,110620,Lam Ujong
1106202011,110620,Klieng Cot Aron
1106202012,110620,Cot Paya
1106202013,110620,Miruk Lam Reudep
1106212001,110621,Meunasah Papeun
1106212002,110621,Meunasah Baktrieng
1106212003,110621,Leung Ie
1106212004,110621,Lampermai
1106212005,110621,Gle Deyah
1106212006,110621,Miruk
1106212007,110621,Lam Gapang
1106212008,110621,Meunasah Manyang
1106212009,110621,Meunasah Baet
1106212010,110621,Meunasah Intan
1106212011,110621,Rumpet
1106212012,110621,Gla Meunasah Baro
1106222001,110622,Layeun
1106222002,110622,Pulot
1106222003,110622,Lamseunia
1106222004,110622,Mns. Mesjid
1106222005,110622,Meunasah Bak U
1106222006,110622,Dayah Mamplam
1106232001,110623,Cot Puklat
1106232002,110623,Lamme
1106232003,110623,Meulayo
1106232004,110623,Lam Siem
1106232005,110623,Cot Geundreut
1106232006,110623,Paya Ue
1106232007,110623,Cot Mon Raya
1106232008,110623,Cot Meulangeun
1106232009,110623,Cot Madhi
1106232010,110623,Bueng Sidom
1106232011,110623,Cot Karieng
1106232012,110623,Kampung Blang
1106232013,110623,Cot Malem
1106232014,110623,Cot Rumpun
1106232015,110623,Cot Hoho
1106232016,110623,Cot Jambo
1106232017,110623,Cot Nambak
1106232018,110623,Bueng Pageu
1106232019,110623,Cot Sayun
1106232020,110623,Teupin Batee
1106232021,110623,Cot Leuot
1106232022,110623,Cot Bagie
1106232023,110623,Kayee Kunyet
1106232024,110623,Cot Mancang
1106232025,110623,Empee Bata
1106232026,110623,Data Makmur
1107032001,110703,Dayah Tuha
1107032002,110703,Dayah Baroh
1107032003,110703,Bintang Hu
1107032004,110703,Pulo Tukok
1107032005,110703,Pulo Bungong
1107032006,110703,Geunteng Barat
1107032007,110703,Geunteng Timur
1107032008,110703,Calong Cut
1107032009,110703,Glumpang Lhee
1107032010,110703,Aron
1107032011,110703,Tuha
1107032012,110703,Dayah
1107032013,110703,Mesjid
1107032014,110703,Meucat
1107032015,110703,Teupin Raya
1107032016,110703,Rungkom
1107032017,110703,Mee
1107032018,110703,Pulo Pande
1107032019,110703,Seulatan
1107032020,110703,Alue Lada
1107032021,110703,Teupin Jeue
1107032022,110703,Neuheun
1107032023,110703,Crueng
1107032024,110703,Kareung
1107032025,110703,Kulee
1107032026,110703,Kulam
1107032027,110703,Awe
1107032028,110703,Pasi Beurandeh
1107042001,110704,Tunong
1107042002,110704,Raya
1107042003,110704,Daboh
1107042004,110704,Cut
1107042005,110704,Mesjid Reubee
1107042006,110704,Tanjong
1107042007,110704,Geudong
1107042008,110704,Reuntoh
1107042009,110704,Reuba
1107042010,110704,Krueng Reubee
1107042011,110704,Neulop
1107042012,110704,Glee
1107042013,110704,Kumbang
1107042014,110704,Buloh
1107042015,110704,Bungo
1107042016,110704,Dayah Reubee
1107042017,110704,Jambee
1107042018,110704,Dayah Baro
1107042019,110704,Puuk Aree
1107042020,110704,Lhee Meunasah
1107042021,110704,Ulee Tutue Raya
1107042022,110704,Mesjid Aree
1107042023,110704,Keutapang Aree
1107042024,110704,Pantee Aree
1107042025,110704,Pulo Tunong
1107042026,110704,Pulo Baroh Aree
1107042027,110704,Keurumbok
1107042028,110704,Ceurih Blang Mee
1107042029,110704,Ceurih Kupula
1107042030,110704,Ceurih Alue
1107042031,110704,Ceurih Cot
1107042032,110704,Seupeung
1107042033,110704,Sukon Lhong
1107042034,110704,Dayah Beuah
1107042035,110704,Krueng Cot
1107042036,110704,Mesjid Beuah
1107042037,110704,Lueng Dama
1107042038,110704,Mesjid Bambong
1107042039,110704,Ruseb
1107042040,110704,Sagoe
1107042041,110704,Seukeum
1107042042,110704,Pangoe
1107042043,110704,Keutapang Bambong
1107042044,110704,Metareum
1107052001,110705,Bangkeh
1107052002,110705,Pucok
1107052004,110705,Leupu
1107052005,110705,Pulo Lhoih
1107052006,110705,Keune
1107062001,110706,Simpang
1107062002,110706,Krueng Jangko
1107062003,110706,Krueng Nyong
1107062004,110706,Cot Baroh
1107062005,110706,Cot Tunong
1107062006,110706,Bili
1107062007,110706,Panjoe
1107062008,110706,Amud Mesjid
1107062009,110706,Reudeup Meulayu
1107062010,110706,Dayah Tanoh
1107062011,110706,Mamplam
1107062012,110706,Balee
1107062013,110706,Kupula
1107062014,110706,Pulo Lueng Teuga
1107062015,110706,Sukon Mesjid
1107062016,110706,Sukon Baroh
1107062017,110706,Kruet Teumpeun
1107062018,110706,Blang Drang
1107062019,110706,Ude Gampong
1107062020,110706,Kayee Jatoe
1107062021,110706,Kampong Jeumpa
1107062022,110706,Pulo Lon / Pulo Dayah
1107062023,110706,Jurong Pande
1107062024,110706,Pulo Gajah Mate
1107062025,110706,Tufah Jeulatang
1107062026,110706,Kumbang Keupula
1107062027,110706,Pulo Batee
1107062028,110706,Meunjee
1107062029,110706,Keutapang Mesjid
1107062030,110706,Dayah Kp. Pisang
1107062031,110706,Blang Tunong
1107062032,110706,Blang Pueb
1107062033,110706,Lambaro
1107062034,110706,Neurok
1107072001,110707,Tampieng Tunong
1107072002,110707,Tampieng Baroh
1107072003,110707,Dayah Caleue
1107072004,110707,Jurong
1107072005,110707,Keutapang
1107072006,110707,Dayah Keurako
1107072007,110707,Mesjid Lam Ujong
1107072008,110707,Baro Jruek
1107072009,110707,Yub Mee
1107072010,110707,Raya Lhok Kaju
1107072011,110707,Pulo Gampong U
1107072012,110707,Pante Lhok Kaju
1107072014,110707,Sukon Tungkop
1107072015,110707,Rawa Tungkop
1107072016,110707,Mesjid Tungkop
1107072017,110707,Dayah Muara Garot
1107072018,110707,Pante Garot
1107072019,110707,Garot Cut
1107072020,110707,Keubang
1107072021,110707,Blang Garot
1107072022,110707,Meulayu
1107072023,110707,Tungkop Cut
1107072024,110707,Guci
1107072025,110707,Teungoh Blang
1107072026,110707,Mesjid Dijiem
1107072027,110707,Sukon Ulee Gampong
1107072028,110707,Lamkabu
1107072029,110707,Ulee Birah
1107072030,110707,Mesjid Baro
1107072031,110707,Lamreuneung
1107072032,110707,Cot Seukee
1107072033,110707,Drien
1107072034,110707,Rumia
1107072035,110707,Wakheuh
1107072036,110707,Baro Bluek
1107072037,110707,Mesjid Ulee Gampong
1107072038,110707,Dayah Bie
1107072039,110707,Balee Baroh Bluek
1107072040,110707,Peutoe
1107072041,110707,Blang Rapai
1107072042,110707,Neulop II
1107072043,110707,Baro Gapui
1107072044,110707,Balee Baroh Gapui
1107072045,110707,Glee Gapui
1107072046,110707,Teungoh Suwiek
1107072047,110707,Mesjid Suwiek
1107072048,110707,Tuha Suwiek
1107072049,110707,Beureudep
1107072050,110707,Blang Lhok Kaju
1107082001,110708,Jurong Balee
1107082002,110708,Aron Asan Kumbang
1107082003,110708,Cebrek
1107082004,110708,Jurong Mesjid
1107082005,110708,Meunasah Gantung
1107082006,110708,Babah Jurong
1107082007,110708,Keupula
1107082008,110708,Meunasah Jareng
1107082009,110708,Arusan
1107082010,110708,Tanjong Krueng
1107082011,110708,Lancang
1107082012,110708,Pasi Lhok
1107082013,110708,Jeumeurang
1107082014,110708,Pusong
1107082015,110708,Meuraksa
1107082016,110708,Kayee Panyang
1107082017,110708,Panjoe
